"id_sample","id_sensor","value","date_ref"
"16191",48,"20.15","2021-07-31 15:30:00"
"16245",48,"20.15","2021-07-31 15:45:00"
"16299",48,"20.16","2021-07-31 16:00:00"
"16353",48,"20.16","2021-07-31 16:15:00"
"16407",48,"20.17","2021-07-31 16:30:00"
"16461",48,"20.17","2021-07-31 16:45:00"
"16515",48,"20.17","2021-07-31 17:00:00"
"16569",48,"20.17","2021-07-31 17:15:00"
"16623",48,"20.17","2021-07-31 17:30:00"
"16677",48,"20.17","2021-07-31 17:45:00"
"16731",48,"20.17","2021-07-31 18:00:00"
"16785",48,"20.18","2021-07-31 18:15:00"
"16839",48,"20.18","2021-07-31 18:30:00"
"16893",48,"20.18","2021-07-31 18:45:00"
"16947",48,"20.18","2021-07-31 19:00:00"
"17001",48,"20.18","2021-07-31 19:15:00"
"17055",48,"20.18","2021-07-31 19:30:00"
"17109",48,"20.19","2021-07-31 19:45:00"
"17163",48,"20.19","2021-07-31 20:00:00"
"17217",48,"20.19","2021-07-31 20:15:00"
"17271",48,"20.19","2021-07-31 20:30:00"
"17325",48,"20.19","2021-07-31 20:45:00"
"17379",48,"20.19","2021-07-31 21:00:00"
"17433",48,"20.19","2021-07-31 21:15:00"
"17487",48,"20.2","2021-07-31 21:30:00"
"17541",48,"20.2","2021-07-31 21:45:00"
"17595",48,"20.2","2021-07-31 22:00:00"
"17649",48,"20.2","2021-07-31 22:15:00"
"17703",48,"20.2","2021-07-31 22:30:00"
"17757",48,"20.2","2021-07-31 22:45:00"
"17811",48,"20.2","2021-07-31 23:00:00"
"17865",48,"20.2","2021-07-31 23:15:00"
"17919",48,"20.2","2021-07-31 23:30:00"
"17973",48,"20.2","2021-07-31 23:45:00"
"18027",48,"20.2","2021-08-01 00:00:00"
"18081",48,"20.2","2021-08-01 00:15:00"
"18135",48,"20.2","2021-08-01 00:30:00"
"18189",48,"20.2","2021-08-01 00:45:00"
"18243",48,"20.2","2021-08-01 01:00:00"
"18297",48,"20.2","2021-08-01 01:15:00"
"18351",48,"20.2","2021-08-01 01:30:00"
"18405",48,"20.2","2021-08-01 01:45:00"
"18459",48,"20.2","2021-08-01 02:00:00"
"18513",48,"20.2","2021-08-01 02:15:00"
"18567",48,"20.2","2021-08-01 02:30:00"
"18621",48,"20.2","2021-08-01 02:45:00"
"18675",48,"20.2","2021-08-01 03:00:00"
"18729",48,"20.19","2021-08-01 03:15:00"
"18783",48,"20.2","2021-08-01 03:30:00"
"18837",48,"20.2","2021-08-01 03:45:00"
"18891",48,"20.2","2021-08-01 04:00:00"
"18945",48,"20.2","2021-08-01 04:15:00"
"18999",48,"20.2","2021-08-01 04:30:00"
"19053",48,"20.2","2021-08-01 04:45:00"
"19107",48,"20.2","2021-08-01 05:00:00"
"19161",48,"20.2","2021-08-01 05:15:00"
"19215",48,"20.2","2021-08-01 05:30:00"
"19269",48,"20.2","2021-08-01 05:45:00"
"19323",48,"20.2","2021-08-01 06:00:00"
"19377",48,"20.2","2021-08-01 06:15:00"
"19431",48,"20.2","2021-08-01 06:30:00"
"19485",48,"20.19","2021-08-01 06:45:00"
"19539",48,"20.19","2021-08-01 07:00:00"
"19593",48,"20.19","2021-08-01 07:15:00"
"19647",48,"20.19","2021-08-01 07:30:00"
"19701",48,"20.19","2021-08-01 07:45:00"
"19755",48,"20.19","2021-08-01 08:00:00"
"19809",48,"20.18","2021-08-01 08:15:00"
"19863",48,"20.18","2021-08-01 08:30:00"
"19917",48,"20.18","2021-08-01 08:45:00"
"19971",48,"20.18","2021-08-01 09:00:00"
"20025",48,"20.17","2021-08-01 09:15:00"
"20079",48,"20.17","2021-08-01 09:30:00"
"20133",48,"20.17","2021-08-01 09:45:00"
"20187",48,"20.17","2021-08-01 10:00:00"
"20241",48,"20.17","2021-08-01 10:15:00"
"20295",48,"20.17","2021-08-01 10:30:00"
"20349",48,"20.17","2021-08-01 10:45:00"
"20403",48,"20.17","2021-08-01 11:00:00"
"20457",48,"20.16","2021-08-01 11:15:00"
"20511",48,"20.16","2021-08-01 11:30:00"
"20565",48,"20.15","2021-08-01 11:45:00"
"20619",48,"20.14","2021-08-01 12:00:00"
"20673",48,"20.13","2021-08-01 12:15:00"
"20727",48,"20.13","2021-08-01 12:30:00"
"20781",48,"20.12","2021-08-01 12:45:00"
"20835",48,"20.12","2021-08-01 13:00:00"
"20889",48,"20.11","2021-08-01 13:15:00"
"20943",48,"20.11","2021-08-01 13:30:00"
"20997",48,"20.1","2021-08-01 13:45:00"
"21051",48,"20.1","2021-08-01 14:00:00"
"21105",48,"20.1","2021-08-01 14:15:00"
"21159",48,"20.1","2021-08-01 14:30:00"
"21213",48,"20.09","2021-08-01 14:45:00"
"21267",48,"20.08","2021-08-01 15:00:00"
"21321",48,"20.08","2021-08-01 15:15:00"
"21375",48,"20.08","2021-08-01 15:30:00"
"21429",48,"20.08","2021-08-01 15:45:00"
"21483",48,"20.08","2021-08-01 16:00:00"
"21537",48,"20.08","2021-08-01 16:15:00"
"21591",48,"20.08","2021-08-01 16:30:00"
"21645",48,"20.08","2021-08-01 16:45:00"
"21699",48,"20.08","2021-08-01 17:00:00"
"21753",48,"20.08","2021-08-01 17:15:00"
"21807",48,"20.08","2021-08-01 17:30:00"
"21861",48,"20.08","2021-08-01 17:45:00"
"21915",48,"20.08","2021-08-01 18:00:00"
"21969",48,"20.08","2021-08-01 18:15:00"
"22023",48,"20.09","2021-08-01 18:30:00"
"22077",48,"20.1","2021-08-01 18:45:00"
"22131",48,"20.11","2021-08-01 19:00:00"
"22185",48,"20.11","2021-08-01 19:15:00"
"22239",48,"20.11","2021-08-01 19:30:00"
"22293",48,"20.11","2021-08-01 19:45:00"
"22347",48,"20.12","2021-08-01 20:00:00"
"22401",48,"20.12","2021-08-01 20:15:00"
"22455",48,"20.12","2021-08-01 20:30:00"
"22509",48,"20.12","2021-08-01 20:45:00"
"22563",48,"20.12","2021-08-01 21:00:00"
"22617",48,"20.12","2021-08-01 21:15:00"
"22671",48,"20.12","2021-08-01 21:30:00"
"22725",48,"20.13","2021-08-01 21:45:00"
"22779",48,"20.13","2021-08-01 22:00:00"
"22833",48,"20.14","2021-08-01 22:15:00"
"22887",48,"20.14","2021-08-01 22:30:00"
"22941",48,"20.14","2021-08-01 22:45:00"
"22995",48,"20.14","2021-08-01 23:00:00"
"23049",48,"20.14","2021-08-01 23:15:00"
"23103",48,"20.14","2021-08-01 23:30:00"
"23157",48,"20.14","2021-08-01 23:45:00"
"23211",48,"20.14","2021-08-02 00:00:00"
"23265",48,"20.14","2021-08-02 00:15:00"
"23319",48,"20.14","2021-08-02 00:30:00"
"23373",48,"20.14","2021-08-02 00:45:00"
"23427",48,"20.14","2021-08-02 01:00:00"
"23481",48,"20.14","2021-08-02 01:15:00"
"23535",48,"20.14","2021-08-02 01:30:00"
"23589",48,"20.14","2021-08-02 01:45:00"
"23643",48,"20.14","2021-08-02 02:00:00"
"23697",48,"20.14","2021-08-02 02:15:00"
"23751",48,"20.14","2021-08-02 02:30:00"
"23805",48,"20.14","2021-08-02 02:45:00"
"23859",48,"20.14","2021-08-02 03:00:00"
"23913",48,"20.14","2021-08-02 03:15:00"
"23967",48,"20.14","2021-08-02 03:30:00"
"24021",48,"20.14","2021-08-02 03:45:00"
"24075",48,"20.14","2021-08-02 04:00:00"
"24129",48,"20.14","2021-08-02 04:15:00"
"24183",48,"20.14","2021-08-02 04:30:00"
"24237",48,"20.15","2021-08-02 04:45:00"
"24291",48,"20.15","2021-08-02 05:00:00"
"24345",48,"20.15","2021-08-02 05:15:00"
"24399",48,"20.15","2021-08-02 05:30:00"
"24453",48,"20.15","2021-08-02 05:45:00"
"24507",48,"20.15","2021-08-02 06:00:00"
"24561",48,"20.15","2021-08-02 06:15:00"
"24615",48,"20.15","2021-08-02 06:30:00"
"24669",48,"20.14","2021-08-02 06:45:00"
"24723",48,"20.15","2021-08-02 07:00:00"
"24777",48,"20.15","2021-08-02 07:15:00"
"24831",48,"20.15","2021-08-02 07:30:00"
"24885",48,"20.14","2021-08-02 07:45:00"
"24939",48,"20.15","2021-08-02 08:00:00"
"24993",48,"20.15","2021-08-02 08:15:00"
"25047",48,"20.14","2021-08-02 08:30:00"
"25101",48,"20.13","2021-08-02 08:45:00"
"25155",48,"20.13","2021-08-02 09:00:00"
"25209",48,"20.12","2021-08-02 09:15:00"
"25263",48,"20.11","2021-08-02 09:30:00"
"25317",48,"20.11","2021-08-02 09:45:00"
"25371",48,"20.1","2021-08-02 10:00:00"
