"id_sample","id_sensor","value","date_ref"
"10263",13,"5.3","2021-07-30 12:15:00"
"10317",13,"6.35","2021-07-30 12:30:00"
"10371",13,"5","2021-07-30 12:45:00"
"10425",13,"4.55","2021-07-30 13:00:00"
"10479",13,"5.45","2021-07-30 13:15:00"
"10533",13,"4.1","2021-07-30 13:30:00"
"10587",13,"4.55","2021-07-30 13:45:00"
"10641",13,"4.7","2021-07-30 14:00:00"
"10695",13,"7.175","2021-07-30 14:15:00"
"10749",13,"4.25","2021-07-30 14:30:00"
"10803",13,"3.95","2021-07-30 14:45:00"
"10857",13,"4.625","2021-07-30 15:00:00"
"10911",13,"4.325","2021-07-30 15:15:00"
"10965",13,"5.225","2021-07-30 15:30:00"
"11019",13,"5.9","2021-07-30 15:45:00"
"11073",13,"5.6","2021-07-30 16:00:00"
"11127",13,"5.225","2021-07-30 16:15:00"
"11181",13,"5.225","2021-07-30 16:30:00"
"11235",13,"4.475","2021-07-30 16:45:00"
"11289",13,"4.025","2021-07-30 17:00:00"
"11343",13,"2.375","2021-07-30 17:15:00"
"11397",13,"2.45","2021-07-30 17:30:00"
"11451",13,"2.525","2021-07-30 17:45:00"
"11505",13,"2.525","2021-07-30 18:00:00"
"11559",13,"2.525","2021-07-30 18:15:00"
"11613",13,"3.05","2021-07-30 18:30:00"
"11667",13,"3.65","2021-07-30 18:45:00"
"11721",13,"3.875","2021-07-30 19:00:00"
"11775",13,"3.8","2021-07-30 19:15:00"
"11829",13,"3.575","2021-07-30 19:30:00"
"11883",13,"3.425","2021-07-30 19:45:00"
"11937",13,"3.8","2021-07-30 20:00:00"
"11991",13,"3.35","2021-07-30 20:15:00"
"12045",13,"3.725","2021-07-30 20:30:00"
"12099",13,"3.425","2021-07-30 20:45:00"
"12153",13,"3.05","2021-07-30 21:00:00"
"12207",13,"3.05","2021-07-30 21:15:00"
"12261",13,"3.65","2021-07-30 21:30:00"
"12315",13,"4.175","2021-07-30 21:45:00"
"12369",13,"9.05","2021-07-30 22:00:00"
"12423",13,"6.575","2021-07-30 22:15:00"
"12477",13,"5.3","2021-07-30 22:30:00"
"12531",13,"5.15","2021-07-30 22:45:00"
"12585",13,"4.475","2021-07-30 23:00:00"
"12639",13,"6.725","2021-07-30 23:15:00"
"12693",13,"7.325","2021-07-30 23:30:00"
"12747",13,"7.4","2021-07-30 23:45:00"
"12801",13,"6.2","2021-07-31 00:00:00"
"12855",13,"6.05","2021-07-31 00:15:00"
"12909",13,"8.45","2021-07-31 00:30:00"
"12963",13,"8.53","2021-07-31 00:45:00"
"13017",13,"8","2021-07-31 01:00:00"
"13071",13,"7.625","2021-07-31 01:15:00"
"13125",13,"7.925","2021-07-31 01:30:00"
"13179",13,"6.65","2021-07-31 01:45:00"
"13233",13,"6.875","2021-07-31 02:00:00"
"13287",13,"8","2021-07-31 02:15:00"
"13341",13,"6.35","2021-07-31 02:30:00"
"13395",13,"4.85","2021-07-31 02:45:00"
"13449",13,"5.6","2021-07-31 03:00:00"
"13503",13,"7.625","2021-07-31 03:15:00"
"13557",13,"8.22","2021-07-31 03:30:00"
"13611",13,"7.85","2021-07-31 03:45:00"
"13665",13,"6.2","2021-07-31 04:00:00"
"13719",13,"6.425","2021-07-31 04:15:00"
"13773",13,"5.9","2021-07-31 04:30:00"
"13827",13,"5.075","2021-07-31 04:45:00"
"13881",13,"5.675","2021-07-31 05:00:00"
"13935",13,"4.85","2021-07-31 05:15:00"
"13989",13,"4.325","2021-07-31 05:30:00"
"14043",13,"4.025","2021-07-31 05:45:00"
"14097",13,"4.325","2021-07-31 06:00:00"
"14151",13,"4.625","2021-07-31 06:15:00"
"14205",13,"3.95","2021-07-31 06:30:00"
"14259",13,"3.575","2021-07-31 06:45:00"
"14313",13,"2.675","2021-07-31 07:00:00"
"14367",13,"0","2021-07-31 07:15:00"
"14421",13,"0","2021-07-31 07:30:00"
"14475",13,"0","2021-07-31 07:45:00"
"14529",13,"0","2021-07-31 08:00:00"
"14583",13,"0","2021-07-31 08:15:00"
"14637",13,"3.125","2021-07-31 08:30:00"
"14691",13,"4.25","2021-07-31 08:45:00"
"14745",13,"5.45","2021-07-31 09:00:00"
"14799",13,"7.175","2021-07-31 09:15:00"
"14853",13,"7.55","2021-07-31 09:30:00"
"14907",13,"7.475","2021-07-31 09:45:00"
"14961",13,"6.05","2021-07-31 10:00:00"
"15015",13,"7.625","2021-07-31 10:15:00"
"15069",13,"6.275","2021-07-31 10:30:00"
"15123",13,"6.875","2021-07-31 10:45:00"
"15177",13,"6.8","2021-07-31 11:00:00"
"15231",13,"7.1","2021-07-31 11:15:00"
"15285",13,"6.2","2021-07-31 11:30:00"
"15339",13,"5.75","2021-07-31 11:45:00"
"15393",13,"5.9","2021-07-31 12:00:00"
"15447",13,"6.5","2021-07-31 12:15:00"
"15501",13,"6.8","2021-07-31 12:30:00"
"15555",13,"5.9","2021-07-31 12:45:00"
"15609",13,"5.75","2021-07-31 13:00:00"
"15663",13,"6.2","2021-07-31 13:15:00"
"15717",13,"6.575","2021-07-31 13:30:00"
"15771",13,"6.575","2021-07-31 13:45:00"
"15825",13,"6.5","2021-07-31 14:00:00"
"15879",13,"6.8","2021-07-31 14:15:00"
"15933",13,"6.5","2021-07-31 14:30:00"
"15987",13,"6.2","2021-07-31 14:45:00"
"16041",13,"5.525","2021-07-31 15:00:00"
"16095",13,"6.125","2021-07-31 15:15:00"
"16149",13,"4.85","2021-07-31 15:30:00"
"16203",13,"5","2021-07-31 15:45:00"
"16257",13,"3.875","2021-07-31 16:00:00"
"16311",13,"4.475","2021-07-31 16:15:00"
"16365",13,"4.1","2021-07-31 16:30:00"
"16419",13,"4.025","2021-07-31 16:45:00"
"16473",13,"4.475","2021-07-31 17:00:00"
"16527",13,"3.875","2021-07-31 17:15:00"
"16581",13,"3.8","2021-07-31 17:30:00"
"16635",13,"3.8","2021-07-31 17:45:00"
"16689",13,"4.925","2021-07-31 18:00:00"
"16743",13,"4.55","2021-07-31 18:15:00"
"16797",13,"4.175","2021-07-31 18:30:00"
"16851",13,"4.4","2021-07-31 18:45:00"
"16905",13,"3.575","2021-07-31 19:00:00"
"16959",13,"2.9","2021-07-31 19:15:00"
"17013",13,"3.05","2021-07-31 19:30:00"
"17067",13,"4.4","2021-07-31 19:45:00"
"17121",13,"4.325","2021-07-31 20:00:00"
"17175",13,"2.525","2021-07-31 20:15:00"
"17229",13,"2.975","2021-07-31 20:30:00"
"17283",13,"2.6","2021-07-31 20:45:00"
"17337",13,"2.75","2021-07-31 21:00:00"
"17391",13,"2.9","2021-07-31 21:15:00"
"17445",13,"3.65","2021-07-31 21:30:00"
"17499",13,"4.25","2021-07-31 21:45:00"
"17553",13,"4.25","2021-07-31 22:00:00"
"17607",13,"2.6","2021-07-31 22:15:00"
"17661",13,"2.3","2021-07-31 22:30:00"
"17715",13,"4.475","2021-07-31 22:45:00"
"17769",13,"4.325","2021-07-31 23:00:00"
"17823",13,"4.625","2021-07-31 23:15:00"
"17877",13,"4.775","2021-07-31 23:30:00"
"17931",13,"3.95","2021-07-31 23:45:00"
"17985",13,"5.9","2021-08-01 00:00:00"
"18039",13,"5.45","2021-08-01 00:15:00"
"18093",13,"4.4","2021-08-01 00:30:00"
"18147",13,"2.9","2021-08-01 00:45:00"
"18201",13,"3.2","2021-08-01 01:00:00"
"18255",13,"4.7","2021-08-01 01:15:00"
"18309",13,"5.15","2021-08-01 01:30:00"
"18363",13,"4.775","2021-08-01 01:45:00"
"18417",13,"4.85","2021-08-01 02:00:00"
"18471",13,"4.775","2021-08-01 02:15:00"
"18525",13,"5.225","2021-08-01 02:30:00"
"18579",13,"3.2","2021-08-01 02:45:00"
"18633",13,"2.375","2021-08-01 03:00:00"
"18687",13,"2.375","2021-08-01 03:15:00"
"18741",13,"2.75","2021-08-01 03:30:00"
"18795",13,"2.675","2021-08-01 03:45:00"
"18849",13,"2.375","2021-08-01 04:00:00"
"18903",13,"2.825","2021-08-01 04:15:00"
"18957",13,"2.3","2021-08-01 04:30:00"
"19011",13,"2.45","2021-08-01 04:45:00"
"19065",13,"2.975","2021-08-01 05:00:00"
"19119",13,"2","2021-08-01 05:15:00"
"19173",13,"2.45","2021-08-01 05:30:00"
"19227",13,"2.375","2021-08-01 05:45:00"
"19281",13,"2.075","2021-08-01 06:00:00"
"19335",13,"0","2021-08-01 06:15:00"
"19389",13,"0","2021-08-01 06:30:00"
"19443",13,"0","2021-08-01 06:45:00"
"19497",13,"0","2021-08-01 07:00:00"
"19551",13,"4.625","2021-08-01 07:15:00"
"19605",13,"5","2021-08-01 07:30:00"
"19659",13,"4.175","2021-08-01 07:45:00"
"19713",13,"1.7000000000000002","2021-08-01 08:00:00"
"19767",13,"1.175","2021-08-01 08:15:00"
"19821",13,"0.58","2021-08-01 08:30:00"
"19875",13,"1.625","2021-08-01 08:45:00"
"19929",13,"2.75","2021-08-01 09:00:00"
"19983",13,"1.475","2021-08-01 09:15:00"
"20037",13,"0","2021-08-01 09:30:00"
"20091",13,"0","2021-08-01 09:45:00"
"20145",13,"3.5","2021-08-01 10:00:00"
"20199",13,"3.65","2021-08-01 10:15:00"
"20253",13,"3.575","2021-08-01 10:30:00"
"20307",13,"5.9","2021-08-01 10:45:00"
"20361",13,"5.6","2021-08-01 11:00:00"
"20415",13,"5.6","2021-08-01 11:15:00"
"20469",13,"5.45","2021-08-01 11:30:00"
"20523",13,"5.375","2021-08-01 11:45:00"
"20577",13,"5.225","2021-08-01 12:00:00"
"20631",13,"4.475","2021-08-01 12:15:00"
"20685",13,"4.7","2021-08-01 12:30:00"
"20739",13,"4.175","2021-08-01 12:45:00"
"20793",13,"4.775","2021-08-01 13:00:00"
"20847",13,"4.55","2021-08-01 13:15:00"
"20901",13,"4.475","2021-08-01 13:30:00"
"20955",13,"4.85","2021-08-01 13:45:00"
"21009",13,"4.1","2021-08-01 14:00:00"
"21063",13,"3.05","2021-08-01 14:15:00"
"21117",13,"3.725","2021-08-01 14:30:00"
"21171",13,"4.1","2021-08-01 14:45:00"
"21225",13,"4.85","2021-08-01 15:00:00"
"21279",13,"3.275","2021-08-01 15:15:00"
"21333",13,"3.125","2021-08-01 15:30:00"
"21387",13,"4.025","2021-08-01 15:45:00"
"21441",13,"2.975","2021-08-01 16:00:00"
"21495",13,"3.5","2021-08-01 16:15:00"
"21549",13,"0.9500000000000001","2021-08-01 16:30:00"
"21603",13,"0","2021-08-01 16:45:00"
"21657",13,"0","2021-08-01 17:00:00"
"21711",13,"0","2021-08-01 17:15:00"
"21765",13,"0","2021-08-01 17:30:00"
"21819",13,"0","2021-08-01 17:45:00"
"21873",13,"0","2021-08-01 18:00:00"
"21927",13,"0","2021-08-01 18:15:00"
"21981",13,"0","2021-08-01 18:30:00"
"22035",13,"0","2021-08-01 18:45:00"
"22089",13,"0","2021-08-01 19:00:00"
"22143",13,"2.15","2021-08-01 19:15:00"
"22197",13,"2.525","2021-08-01 19:30:00"
"22251",13,"2.9","2021-08-01 19:45:00"
"22305",13,"2.45","2021-08-01 20:00:00"
"22359",13,"2.45","2021-08-01 20:15:00"
"22413",13,"2.675","2021-08-01 20:30:00"
"22467",13,"2.6","2021-08-01 20:45:00"
"22521",13,"2.45","2021-08-01 21:00:00"
"22575",13,"1.325","2021-08-01 21:15:00"
"22629",13,"0","2021-08-01 21:30:00"
"22683",13,"2","2021-08-01 21:45:00"
"22737",13,"1.85","2021-08-01 22:00:00"
"22791",13,"0","2021-08-01 22:15:00"
"22845",13,"0","2021-08-01 22:30:00"
"22899",13,"0","2021-08-01 22:45:00"
"22953",13,"2.075","2021-08-01 23:00:00"
"23007",13,"2.225","2021-08-01 23:15:00"
