id_cidade,data,sensor,valor,cidade
23265102,2021-03-31 00:45:00,tempsologra2cm,20.8,Londrina
23265102,2021-03-31 01:00:00,tempsologra2cm,20.65,Londrina
23265102,2021-03-31 01:15:00,tempsologra2cm,20.39,Londrina
23265102,2021-03-31 01:30:00,tempsologra2cm,20.32,Londrina
23265102,2021-03-31 01:45:00,tempsologra2cm,20.31,Londrina
23265102,2021-03-31 02:00:00,tempsologra2cm,20.32,Londrina
23265102,2021-03-31 02:15:00,tempsologra2cm,20.29,Londrina
23265102,2021-03-31 02:30:00,tempsologra2cm,20.22,Londrina
23265102,2021-03-31 02:45:00,tempsologra2cm,20.13,Londrina
23265102,2021-03-31 03:00:00,tempsologra2cm,20.02,Londrina
23265102,2021-03-31 03:15:00,tempsologra2cm,19.94,Londrina
23265102,2021-03-31 03:30:00,tempsologra2cm,19.9,Londrina
23265102,2021-03-31 03:45:00,tempsologra2cm,19.9,Londrina
23265102,2021-03-31 04:00:00,tempsologra2cm,19.86,Londrina
23265102,2021-03-31 04:15:00,tempsologra2cm,19.76,Londrina
23265102,2021-03-31 04:30:00,tempsologra2cm,19.66,Londrina
23265102,2021-03-31 04:45:00,tempsologra2cm,19.57,Londrina
23265102,2021-03-31 05:00:00,tempsologra2cm,19.5,Londrina
23265102,2021-03-31 05:15:00,tempsologra2cm,19.43,Londrina
23265102,2021-03-31 05:30:00,tempsologra2cm,19.4,Londrina
23265102,2021-03-31 05:45:00,tempsologra2cm,19.34,Londrina
23265102,2021-03-31 06:00:00,tempsologra2cm,19.18,Londrina
23265102,2021-03-31 06:15:00,tempsologra2cm,19.11,Londrina
23265102,2021-03-31 06:30:00,tempsologra2cm,19.05,Londrina
23265102,2021-03-31 06:45:00,tempsologra2cm,18.98,Londrina
23265102,2021-03-31 07:00:00,tempsologra2cm,18.95,Londrina
23265102,2021-03-31 07:15:00,tempsologra2cm,18.82,Londrina
23265102,2021-03-31 07:30:00,tempsologra2cm,18.73,Londrina
23265102,2021-03-31 07:45:00,tempsologra2cm,18.62,Londrina
23265102,2021-03-31 08:00:00,tempsologra2cm,18.56,Londrina
23265102,2021-03-31 08:15:00,tempsologra2cm,18.73,Londrina
23265102,2021-03-31 08:30:00,tempsologra2cm,18.98,Londrina
23265102,2021-03-31 08:45:00,tempsologra2cm,19.25,Londrina
23265102,2021-03-31 09:00:00,tempsologra2cm,19.56,Londrina
23265102,2021-03-31 09:15:00,tempsologra2cm,20.03,Londrina
23265102,2021-03-31 09:30:00,tempsologra2cm,20.65,Londrina
23265102,2021-03-31 09:45:00,tempsologra2cm,21.31,Londrina
23265102,2021-03-31 10:00:00,tempsologra2cm,21.93,Londrina
23265102,2021-03-31 10:15:00,tempsologra2cm,22.79,Londrina
23265102,2021-03-31 10:30:00,tempsologra2cm,23.74,Londrina
23265102,2021-03-31 10:45:00,tempsologra2cm,24.82,Londrina
23265102,2021-03-31 11:00:00,tempsologra2cm,26.82,Londrina
23265102,2021-03-31 11:15:00,tempsologra2cm,27.61,Londrina
23265102,2021-03-31 11:30:00,tempsologra2cm,27.56,Londrina
23265102,2021-03-31 11:45:00,tempsologra2cm,27.97,Londrina
23265102,2021-03-31 12:00:00,tempsologra2cm,28.44,Londrina
23265102,2021-03-31 12:15:00,tempsologra2cm,28.58,Londrina
23265102,2021-03-31 12:30:00,tempsologra2cm,28.9,Londrina
23265102,2021-03-31 12:45:00,tempsologra2cm,29.36,Londrina
23265102,2021-03-31 13:00:00,tempsologra2cm,29.65,Londrina
23265102,2021-03-31 13:15:00,tempsologra2cm,29.48,Londrina
23265102,2021-03-31 13:30:00,tempsologra2cm,29.82,Londrina
23265102,2021-03-31 13:45:00,tempsologra2cm,30.7,Londrina
23265102,2021-03-31 14:00:00,tempsologra2cm,30.9,Londrina
23265102,2021-03-31 14:15:00,tempsologra2cm,31.43,Londrina
23265102,2021-03-31 14:30:00,tempsologra2cm,32.08,Londrina
23265102,2021-03-31 14:45:00,tempsologra2cm,31.36,Londrina
23265102,2021-03-31 15:00:00,tempsologra2cm,30.99,Londrina
23265102,2021-03-31 15:15:00,tempsologra2cm,30.37,Londrina
23265102,2021-03-31 15:30:00,tempsologra2cm,29.62,Londrina
23265102,2021-03-31 15:45:00,tempsologra2cm,28.86,Londrina
23265102,2021-03-31 16:00:00,tempsologra2cm,28.19,Londrina
23265102,2021-03-31 16:15:00,tempsologra2cm,28.05,Londrina
23265102,2021-03-31 16:30:00,tempsologra2cm,27.78,Londrina
23265102,2021-03-31 16:45:00,tempsologra2cm,27.27,Londrina
23265102,2021-03-31 17:00:00,tempsologra2cm,27.12,Londrina
23265102,2021-03-31 17:15:00,tempsologra2cm,26.82,Londrina
23265102,2021-03-31 17:30:00,tempsologra2cm,26.55,Londrina
23265102,2021-03-31 17:45:00,tempsologra2cm,26.26,Londrina
23265102,2021-03-31 18:00:00,tempsologra2cm,25.86,Londrina
23265102,2021-03-31 18:15:00,tempsologra2cm,25.26,Londrina
23265102,2021-03-31 18:30:00,tempsologra2cm,24.77,Londrina
23265102,2021-03-31 18:45:00,tempsologra2cm,24.19,Londrina
23265102,2021-03-31 19:00:00,tempsologra2cm,23.42,Londrina
23265102,2021-03-31 19:15:00,tempsologra2cm,22.77,Londrina
23265102,2021-03-31 19:30:00,tempsologra2cm,22.17,Londrina
23265102,2021-03-31 19:45:00,tempsologra2cm,21.76,Londrina
23265102,2021-03-31 20:00:00,tempsologra2cm,21.52,Londrina
23265102,2021-03-31 20:15:00,tempsologra2cm,21.32,Londrina
23265102,2021-03-31 20:30:00,tempsologra2cm,21.2,Londrina
23265102,2021-03-31 20:45:00,tempsologra2cm,20.97,Londrina
23265102,2021-03-31 21:00:00,tempsologra2cm,20.74,Londrina
23265102,2021-03-31 21:15:00,tempsologra2cm,20.49,Londrina
23265102,2021-03-31 21:30:00,tempsologra2cm,20.19,Londrina
23265102,2021-03-31 21:45:00,tempsologra2cm,19.86,Londrina
23265102,2021-03-31 22:00:00,tempsologra2cm,19.79,Londrina
23265102,2021-03-31 22:15:00,tempsologra2cm,19.73,Londrina
23265102,2021-03-31 22:30:00,tempsologra2cm,19.56,Londrina
23265102,2021-03-31 22:45:00,tempsologra2cm,19.28,Londrina
23265102,2021-03-31 23:00:00,tempsologra2cm,19.05,Londrina
23265102,2021-03-31 23:15:00,tempsologra2cm,18.9,Londrina
23265102,2021-03-31 23:30:00,tempsologra2cm,18.81,Londrina
23265102,2021-03-31 23:45:00,tempsologra2cm,18.73,Londrina
23265102,2021-04-01 00:00:00,tempsologra2cm,18.7,Londrina
23265102,2021-04-01 00:15:00,tempsologra2cm,18.72,Londrina
23265102,2021-04-01 00:30:00,tempsologra2cm,18.63,Londrina
23265102,2021-04-01 00:45:00,tempsologra2cm,18.33,Londrina
23265102,2021-04-01 01:00:00,tempsologra2cm,18.18,Londrina
23265102,2021-04-01 01:15:00,tempsologra2cm,18.03,Londrina
23265102,2021-04-01 01:30:00,tempsologra2cm,18.0,Londrina
23265102,2021-04-01 01:45:00,tempsologra2cm,17.77,Londrina
23265102,2021-04-01 02:00:00,tempsologra2cm,17.55,Londrina
23265102,2021-04-01 02:15:00,tempsologra2cm,17.53,Londrina
23265102,2021-04-01 02:30:00,tempsologra2cm,17.58,Londrina
23265102,2021-04-01 02:45:00,tempsologra2cm,17.61,Londrina
23265102,2021-04-01 03:00:00,tempsologra2cm,17.62,Londrina
